metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22515826,11101250
Peak_10,1,likely_unaltered,none_found,TRUE,22515826,11101250
Peak_2,-1,likely_altered,high,FALSE,22515826,11101250
Peak_5,1,likely_unaltered,none_found,TRUE,22515826,11101250
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22515826,11101250
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22515826,11101250
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22515826,11101250
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,22515830,11102300
DS_Tim,1,likely_unaltered,none_found,FALSE,22515830,11102300
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22515830,11102300
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22515830,11102300
FA_Dur,1,likely_unaltered,none_found,TRUE,22515830,11102300
FA_Mag,1,likely_unaltered,none_found,TRUE,22515830,11102300
FA_Tim,1,likely_unaltered,none_found,FALSE,22515830,11102300
SP_ROC,-1,likely_altered,high,FALSE,22515830,11102300
SP_Dur,1,likely_unaltered,none_found,TRUE,22515830,11102300
SP_Mag,1,likely_unaltered,none_found,FALSE,22515830,11102300
SP_Tim,0,indeterminate,late,FALSE,22515830,11102300
Wet_BFL_Dur,0,indeterminate,high,FALSE,22515830,11102300
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22515830,11102300
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22515830,11102300
Wet_Tim,-1,likely_altered,early,FALSE,22515830,11102300
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,22515830,11102300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22515830,11102300
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22515830,11102300
Peak_10,1,likely_unaltered,none_found,TRUE,22515830,11102300
Peak_2,1,likely_unaltered,none_found,TRUE,22515830,11102300
Peak_5,1,likely_unaltered,none_found,TRUE,22515830,11102300
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22515830,11102300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22515830,11102300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22515830,11102300
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17562626,11106550
DS_Tim,1,likely_unaltered,none_found,FALSE,17562626,11106550
DS_Mag_50,-1,likely_altered,high,FALSE,17562626,11106550
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17562626,11106550
FA_Dur,1,likely_unaltered,none_found,TRUE,17562626,11106550
FA_Mag,1,likely_unaltered,none_found,TRUE,17562626,11106550
FA_Tim,1,likely_unaltered,none_found,TRUE,17562626,11106550
SP_ROC,1,likely_unaltered,none_found,FALSE,17562626,11106550
SP_Dur,1,likely_unaltered,none_found,TRUE,17562626,11106550
SP_Mag,1,likely_unaltered,none_found,TRUE,17562626,11106550
SP_Tim,1,likely_unaltered,none_found,TRUE,17562626,11106550
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17562626,11106550
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17562626,11106550
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17562626,11106550
Wet_Tim,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_10,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_2,1,likely_unaltered,none_found,FALSE,17562626,11106550
Peak_5,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17562626,11106550
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17562626,11106550
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17574705,11108500
DS_Tim,1,likely_unaltered,none_found,TRUE,17574705,11108500
DS_Mag_50,-1,likely_altered,high,FALSE,17574705,11108500
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17574705,11108500
FA_Dur,1,likely_unaltered,none_found,TRUE,17574705,11108500
FA_Mag,1,likely_unaltered,none_found,TRUE,17574705,11108500
FA_Tim,1,likely_unaltered,none_found,TRUE,17574705,11108500
SP_ROC,1,likely_unaltered,none_found,TRUE,17574705,11108500
SP_Dur,1,likely_unaltered,none_found,TRUE,17574705,11108500
SP_Mag,1,likely_unaltered,none_found,TRUE,17574705,11108500
SP_Tim,1,likely_unaltered,none_found,TRUE,17574705,11108500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17574705,11108500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17574705,11108500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17574705,11108500
Wet_Tim,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_10,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_2,1,likely_unaltered,none_found,FALSE,17574705,11108500
Peak_5,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17574705,11108500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17574705,11108500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17575785,11109000
DS_Tim,1,likely_unaltered,none_found,TRUE,17575785,11109000
DS_Mag_50,-1,likely_altered,high,FALSE,17575785,11109000
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17575785,11109000
FA_Dur,1,likely_unaltered,none_found,TRUE,17575785,11109000
FA_Mag,1,likely_unaltered,none_found,TRUE,17575785,11109000
FA_Tim,1,likely_unaltered,none_found,FALSE,17575785,11109000
SP_ROC,1,likely_unaltered,none_found,TRUE,17575785,11109000
SP_Dur,1,likely_unaltered,none_found,TRUE,17575785,11109000
SP_Mag,1,likely_unaltered,none_found,FALSE,17575785,11109000
SP_Tim,0,indeterminate,late,FALSE,17575785,11109000
Wet_BFL_Dur,-1,likely_altered,high,FALSE,17575785,11109000
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,17575785,11109000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17575785,11109000
Wet_Tim,1,likely_unaltered,none_found,FALSE,17575785,11109000
Peak_Dur_10,-1,likely_altered,high,FALSE,17575785,11109000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17575785,11109000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17575785,11109000
Peak_10,1,likely_unaltered,none_found,FALSE,17575785,11109000
Peak_2,1,likely_unaltered,none_found,TRUE,17575785,11109000
Peak_5,1,likely_unaltered,none_found,FALSE,17575785,11109000
Peak_Fre_10,-1,likely_altered,high,FALSE,17575785,11109000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17575785,11109000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17575785,11109000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17569497,11109525
DS_Tim,0,indeterminate,early,FALSE,17569497,11109525
DS_Mag_50,1,likely_unaltered,none_found,FALSE,17569497,11109525
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17569497,11109525
FA_Dur,1,likely_unaltered,none_found,TRUE,17569497,11109525
FA_Mag,1,likely_unaltered,none_found,TRUE,17569497,11109525
FA_Tim,0,indeterminate,early,FALSE,17569497,11109525
SP_ROC,0,indeterminate,high,FALSE,17569497,11109525
SP_Dur,1,likely_unaltered,none_found,TRUE,17569497,11109525
SP_Mag,1,likely_unaltered,none_found,TRUE,17569497,11109525
SP_Tim,1,likely_unaltered,none_found,TRUE,17569497,11109525
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17569497,11109525
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17569497,11109525
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17569497,11109525
Wet_Tim,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_10,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_2,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_5,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17569497,11109525
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17569497,11109525
DS_Dur_WS,0,indeterminate,high,FALSE,17575859,11109800
DS_Tim,0,indeterminate,unknown,TRUE,17575859,11109800
DS_Mag_50,1,likely_unaltered,none_found,FALSE,17575859,11109800
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17575859,11109800
FA_Dur,1,likely_unaltered,none_found,TRUE,17575859,11109800
FA_Mag,1,likely_unaltered,none_found,FALSE,17575859,11109800
FA_Tim,-1,likely_altered,early,FALSE,17575859,11109800
SP_ROC,0,indeterminate,unknown,TRUE,17575859,11109800
SP_Dur,0,indeterminate,low,FALSE,17575859,11109800
SP_Mag,1,likely_unaltered,none_found,TRUE,17575859,11109800
SP_Tim,0,indeterminate,unknown,TRUE,17575859,11109800
Wet_BFL_Dur,0,indeterminate,low,FALSE,17575859,11109800
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17575859,11109800
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17575859,11109800
Wet_Tim,-1,likely_altered,late,FALSE,17575859,11109800
Peak_Dur_10,-1,likely_altered,high,FALSE,17575859,11109800
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17575859,11109800
Peak_Dur_5,-1,likely_altered,high,FALSE,17575859,11109800
Peak_10,-1,likely_altered,low,FALSE,17575859,11109800
Peak_2,-1,likely_altered,low,FALSE,17575859,11109800
Peak_5,-1,likely_altered,low,FALSE,17575859,11109800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17575859,11109800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17575859,11109800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17575859,11109800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17574345,11113001
DS_Tim,1,likely_unaltered,none_found,TRUE,17574345,11113001
DS_Mag_50,-1,likely_altered,high,FALSE,17574345,11113001
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17574345,11113001
FA_Dur,1,likely_unaltered,none_found,TRUE,17574345,11113001
FA_Mag,1,likely_unaltered,none_found,TRUE,17574345,11113001
FA_Tim,1,likely_unaltered,none_found,TRUE,17574345,11113001
SP_ROC,1,likely_unaltered,none_found,TRUE,17574345,11113001
SP_Dur,1,likely_unaltered,none_found,TRUE,17574345,11113001
SP_Mag,-1,likely_altered,high,FALSE,17574345,11113001
SP_Tim,1,likely_unaltered,none_found,TRUE,17574345,11113001
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17574345,11113001
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17574345,11113001
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17574345,11113001
Wet_Tim,0,indeterminate,unknown,TRUE,17574345,11113001
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_10,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_2,-1,likely_altered,high,FALSE,17574345,11113001
Peak_5,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17574345,11113001
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17574345,11113001
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17573647,11113500
DS_Tim,1,likely_unaltered,none_found,TRUE,17573647,11113500
DS_Mag_50,-1,likely_altered,high,FALSE,17573647,11113500
DS_Mag_90,-1,likely_altered,high,FALSE,17573647,11113500
FA_Dur,1,likely_unaltered,none_found,TRUE,17573647,11113500
FA_Mag,1,likely_unaltered,none_found,TRUE,17573647,11113500
FA_Tim,1,likely_unaltered,none_found,TRUE,17573647,11113500
SP_ROC,1,likely_unaltered,none_found,TRUE,17573647,11113500
SP_Dur,1,likely_unaltered,none_found,TRUE,17573647,11113500
SP_Mag,0,indeterminate,unknown,TRUE,17573647,11113500
SP_Tim,1,likely_unaltered,none_found,FALSE,17573647,11113500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17573647,11113500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17573647,11113500
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,17573647,11113500
Wet_Tim,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_10,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_2,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_5,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17573647,11113500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17573647,11113500
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17573685,11114000
DS_Tim,1,likely_unaltered,none_found,FALSE,17573685,11114000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17573685,11114000
DS_Mag_90,-1,likely_altered,high,FALSE,17573685,11114000
FA_Dur,1,likely_unaltered,none_found,TRUE,17573685,11114000
FA_Mag,-1,likely_altered,high,FALSE,17573685,11114000
FA_Tim,1,likely_unaltered,none_found,TRUE,17573685,11114000
SP_ROC,0,indeterminate,high,FALSE,17573685,11114000
SP_Dur,1,likely_unaltered,none_found,FALSE,17573685,11114000
SP_Mag,-1,likely_altered,high,FALSE,17573685,11114000
SP_Tim,1,likely_unaltered,none_found,TRUE,17573685,11114000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,17573685,11114000
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,17573685,11114000
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,17573685,11114000
Wet_Tim,1,likely_unaltered,none_found,TRUE,17573685,11114000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17573685,11114000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17573685,11114000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17573685,11114000
Peak_10,-1,likely_altered,high,FALSE,17573685,11114000
Peak_2,-1,likely_altered,high,FALSE,17573685,11114000
Peak_5,-1,likely_altered,high,FALSE,17573685,11114000
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17573685,11114000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17573685,11114000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17573685,11114000
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17585808,11114495
DS_Tim,0,indeterminate,early,FALSE,17585808,11114495
DS_Mag_50,0,indeterminate,unknown,TRUE,17585808,11114495
DS_Mag_90,0,indeterminate,unknown,TRUE,17585808,11114495
FA_Dur,1,likely_unaltered,none_found,TRUE,17585808,11114495
FA_Mag,1,likely_unaltered,none_found,TRUE,17585808,11114495
FA_Tim,1,likely_unaltered,none_found,TRUE,17585808,11114495
SP_ROC,1,likely_unaltered,none_found,FALSE,17585808,11114495
SP_Dur,1,likely_unaltered,none_found,TRUE,17585808,11114495
SP_Mag,0,indeterminate,unknown,TRUE,17585808,11114495
SP_Tim,1,likely_unaltered,none_found,FALSE,17585808,11114495
Wet_BFL_Dur,-1,likely_altered,low,FALSE,17585808,11114495
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17585808,11114495
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,17585808,11114495
Wet_Tim,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_10,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_2,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_5,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17585808,11114495
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17585808,11114495
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17585808,11114495
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948070372,11118500
DS_Tim,1,likely_unaltered,none_found,TRUE,948070372,11118500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,948070372,11118500
DS_Mag_90,0,indeterminate,unknown,TRUE,948070372,11118500
FA_Dur,1,likely_unaltered,none_found,TRUE,948070372,11118500
FA_Mag,1,likely_unaltered,none_found,TRUE,948070372,11118500
FA_Tim,1,likely_unaltered,none_found,TRUE,948070372,11118500
SP_ROC,1,likely_unaltered,none_found,TRUE,948070372,11118500
SP_Dur,1,likely_unaltered,none_found,TRUE,948070372,11118500
SP_Mag,0,indeterminate,unknown,TRUE,948070372,11118500
SP_Tim,0,indeterminate,late,FALSE,948070372,11118500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948070372,11118500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,948070372,11118500
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,948070372,11118500
Wet_Tim,0,indeterminate,late,FALSE,948070372,11118500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_10,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_2,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_5,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948070372,11118500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948070372,11118500
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,948070372,11118501
DS_Tim,0,indeterminate,late,FALSE,948070372,11118501
DS_Mag_50,-1,likely_altered,high,FALSE,948070372,11118501
DS_Mag_90,1,likely_unaltered,none_found,TRUE,948070372,11118501
FA_Dur,1,likely_unaltered,none_found,TRUE,948070372,11118501
FA_Mag,1,likely_unaltered,none_found,TRUE,948070372,11118501
FA_Tim,1,likely_unaltered,none_found,TRUE,948070372,11118501
SP_ROC,1,likely_unaltered,none_found,FALSE,948070372,11118501
SP_Dur,1,likely_unaltered,none_found,TRUE,948070372,11118501
SP_Mag,0,indeterminate,low,FALSE,948070372,11118501
SP_Tim,-1,likely_altered,late,FALSE,948070372,11118501
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948070372,11118501
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,948070372,11118501
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,948070372,11118501
Wet_Tim,0,indeterminate,unknown,TRUE,948070372,11118501
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_10,1,likely_unaltered,none_found,FALSE,948070372,11118501
Peak_2,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_5,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948070372,11118501
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948070372,11118501
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17609015,11128500
DS_Tim,1,likely_unaltered,none_found,TRUE,17609015,11128500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17609015,11128500
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17609015,11128500
FA_Dur,1,likely_unaltered,none_found,TRUE,17609015,11128500
FA_Mag,1,likely_unaltered,none_found,FALSE,17609015,11128500
FA_Tim,0,indeterminate,unknown,TRUE,17609015,11128500
SP_ROC,1,likely_unaltered,none_found,TRUE,17609015,11128500
SP_Dur,1,likely_unaltered,none_found,TRUE,17609015,11128500
SP_Mag,-1,likely_altered,low,FALSE,17609015,11128500
SP_Tim,0,indeterminate,late,FALSE,17609015,11128500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17609015,11128500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17609015,11128500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17609015,11128500
Wet_Tim,0,indeterminate,late,FALSE,17609015,11128500
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17609015,11128500
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17609015,11128500
Peak_Dur_5,-1,likely_altered,high,FALSE,17609015,11128500
Peak_10,1,likely_unaltered,none_found,FALSE,17609015,11128500
Peak_2,-1,likely_altered,low,FALSE,17609015,11128500
Peak_5,-1,likely_altered,low,FALSE,17609015,11128500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17609015,11128500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17609015,11128500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17609015,11128500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17600477,11143200
DS_Tim,1,likely_unaltered,none_found,TRUE,17600477,11143200
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17600477,11143200
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17600477,11143200
FA_Dur,1,likely_unaltered,none_found,TRUE,17600477,11143200
FA_Mag,1,likely_unaltered,none_found,FALSE,17600477,11143200
FA_Tim,1,likely_unaltered,none_found,TRUE,17600477,11143200
SP_ROC,1,likely_unaltered,none_found,TRUE,17600477,11143200
SP_Dur,1,likely_unaltered,none_found,TRUE,17600477,11143200
SP_Mag,1,likely_unaltered,none_found,TRUE,17600477,11143200
SP_Tim,1,likely_unaltered,none_found,TRUE,17600477,11143200
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17600477,11143200
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,17600477,11143200
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17600477,11143200
Wet_Tim,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17600477,11143200
Peak_10,1,likely_unaltered,none_found,FALSE,17600477,11143200
Peak_2,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_5,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17600477,11143200
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17600477,11143200
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17599295,11143250
DS_Tim,1,likely_unaltered,none_found,TRUE,17599295,11143250
DS_Mag_50,-1,likely_altered,low,FALSE,17599295,11143250
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17599295,11143250
FA_Dur,1,likely_unaltered,none_found,TRUE,17599295,11143250
FA_Mag,1,likely_unaltered,none_found,TRUE,17599295,11143250
FA_Tim,1,likely_unaltered,none_found,FALSE,17599295,11143250
SP_ROC,1,likely_unaltered,none_found,TRUE,17599295,11143250
SP_Dur,1,likely_unaltered,none_found,TRUE,17599295,11143250
SP_Mag,1,likely_unaltered,none_found,TRUE,17599295,11143250
SP_Tim,1,likely_unaltered,none_found,TRUE,17599295,11143250
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17599295,11143250
Wet_BFL_Mag_10,0,indeterminate,high,FALSE,17599295,11143250
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17599295,11143250
Wet_Tim,1,likely_unaltered,none_found,TRUE,17599295,11143250
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17599295,11143250
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17599295,11143250
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17599295,11143250
Peak_10,1,likely_unaltered,none_found,FALSE,17599295,11143250
Peak_2,1,likely_unaltered,none_found,TRUE,17599295,11143250
Peak_5,1,likely_unaltered,none_found,TRUE,17599295,11143250
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17599295,11143250
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17599295,11143250
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17599295,11143250
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8212843,11147500
DS_Tim,1,likely_unaltered,none_found,TRUE,8212843,11147500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8212843,11147500
DS_Mag_90,0,indeterminate,low,FALSE,8212843,11147500
FA_Dur,1,likely_unaltered,none_found,FALSE,8212843,11147500
FA_Mag,1,likely_unaltered,none_found,TRUE,8212843,11147500
FA_Tim,1,likely_unaltered,none_found,TRUE,8212843,11147500
SP_ROC,1,likely_unaltered,none_found,TRUE,8212843,11147500
SP_Dur,1,likely_unaltered,none_found,TRUE,8212843,11147500
SP_Mag,1,likely_unaltered,none_found,TRUE,8212843,11147500
SP_Tim,1,likely_unaltered,none_found,TRUE,8212843,11147500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8212843,11147500
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,8212843,11147500
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,8212843,11147500
Wet_Tim,1,likely_unaltered,none_found,FALSE,8212843,11147500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_10,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_2,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_5,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8212843,11147500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8212843,11147500
DS_Dur_WS,-1,likely_altered,low,FALSE,8212787,11149400
DS_Tim,-1,likely_altered,late,FALSE,8212787,11149400
DS_Mag_50,-1,likely_altered,high,FALSE,8212787,11149400
DS_Mag_90,-1,likely_altered,high,FALSE,8212787,11149400
FA_Dur,1,likely_unaltered,none_found,TRUE,8212787,11149400
FA_Mag,1,likely_unaltered,none_found,FALSE,8212787,11149400
FA_Tim,-1,likely_altered,early,FALSE,8212787,11149400
