comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid
8205487,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11151300
8205487,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11151300
8205487,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11151300
8205487,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11151300
8205487,Peak_10,1638.4748398926902,1895.56355140427,1980,2220.77978099778,3616.03176138161,model,predicted,11151300
8205487,Peak_2,278.513620560789,315.820576733042,330.713621912449,366.06374688209394,709.396085203609,model,predicted,11151300
8205487,Peak_5,878.8019,970.4,990.0457,1349.7479999999998,2407.346,model,predicted,11151300
8205487,DS_Dur_WS,165.34,204.275,216.5,234.275,267.5,model,predicted,11151300
8205487,DS_Mag_50,0.0993129986374587,0.221930864680652,0.423541666666666,0.726844044253181,1.35974546581579,model,predicted,11151300
8205487,DS_Mag_90,0.37301228652818,1.22647320108555,1.55291070968308,2.38956936391106,4.82792793653247,model,predicted,11151300
8205487,DS_Tim,202.45,221.375,227.7125,236.310416666666,253.2625,model,predicted,11151300
8205487,FA_Dur,2,3,4,6,9,obs,predicted,11151300
8205487,FA_Mag,2.6893429200092,4.20482926062036,5.96255626375442,16.3156321102787,46.4515971622688,model,predicted,11151300
8205487,FA_Tim,11,19.9583333333333,36,44.1,58,model,predicted,11151300
8205487,Peak_Dur_10,1,1,1,2,3,obs,predicted,11151300
8205487,Peak_Fre_10,1,1,1,1,2,obs,predicted,11151300
8205487,SP_Dur,22.1,38,47.5,57.1666666666667,83.8,model,predicted,11151300
8205487,SP_Mag,34.1337827486842,98.7538962377672,167.798571284335,225.315086357459,597.809383189413,model,predicted,11151300
8205487,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11151300
8205487,SP_Tim,155.78,170.7375,176,179.05,197.3525,model,predicted,11151300
8205487,Wet_BFL_Dur,51.1758333333333,78.65625,90.5,96.3416666666666,132.403333333333,model,predicted,11151300
8205487,Wet_BFL_Mag_10,0.44684983083919,1.34782879509437,1.90952436840426,2.71941572290851,5.04530653078762,model,predicted,11151300
8205487,Wet_BFL_Mag_50,2.56537647505158,4.63142121043086,7.16644046018679,9.32674390691001,18.0370672976304,model,predicted,11151300
8205487,Wet_Tim,59.7083333333333,77.7,83.375,92.25,101.5,model,predicted,11151300
8203373,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11151870
8203373,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11151870
8203373,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11151870
8203373,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11151870
8203373,Peak_10,3810.4702912480298,5579.70268593772,6040.25779083543,6216.072332608051,7093.169866489091,model,predicted,11151870
8203373,Peak_2,795.073121007233,1920.64405677755,3249.2994471927,3384.9999999999895,3391.39418273993,model,predicted,11151870
8203373,Peak_5,2347.644,4549.7609999999995,5262,5465.609,6358.535,model,predicted,11151870
8203373,DS_Dur_WS,137,162.59375,180.283333333334,201.375,229.35,model,predicted,11151870
8203373,DS_Mag_50,5.01707498793109,8.32796215855195,12.0207248476267,16.3424127267884,22.0618535757309,model,predicted,11151870
8203373,DS_Mag_90,13.9676877473096,26.5719524210687,35.6539091045267,41.2059442243232,60.000209572544,model,predicted,11151870
8203373,DS_Tim,215.7825,240.341666666666,253.816666666666,263.55,277.41,model,predicted,11151870
8203373,FA_Dur,2,3,4,6,9,obs,predicted,11151870
8203373,FA_Mag,14.0073828093971,30.3986462274614,48.5263289097919,86.1769573902151,201.49191151095,model,predicted,11151870
8203373,FA_Tim,13.6966666666667,27.625,33.1333333333334,41.1666666666667,51.43,model,predicted,11151870
8203373,Peak_Dur_10,1,1,1,2,3,obs,predicted,11151870
8203373,Peak_Fre_10,1,1,1,1,2,obs,predicted,11151870
8203373,SP_Dur,37.7725,49.7375,62.2666666666667,79.4583333333333,99.4883333333333,model,predicted,11151870
8203373,SP_Mag,125.984674297517,257.755506143039,565.006910471024,911.405452214395,1402.23022656095,model,predicted,11151870
8203373,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11151870
8203373,SP_Tim,158.370833333334,171,178.25,189.4,206.3,model,predicted,11151870
8203373,Wet_BFL_Dur,59.3975,80,94,115.708333333333,143.425,model,predicted,11151870
8203373,Wet_BFL_Mag_10,20.8639605027292,34.6287112183997,43.616398647365,51.4824227561661,72.8163232350611,model,predicted,11151870
8203373,Wet_BFL_Mag_50,61.2063115483496,108.105736286502,139.689156012191,161.420670581584,202.859898085632,model,predicted,11151870
8203373,Wet_Tim,50.9833333333333,65.84375,73,83.3354166666666,101.2,model,predicted,11151870
17661653,Peak_Dur_2,1,1,2,4,5,inferred,predicted,11154100
17661653,Peak_Dur_5,1,1,1,2,3,inferred,predicted,11154100
17661653,Peak_Fre_2,1,1,1,2,3,inferred,predicted,11154100
17661653,Peak_Fre_5,1,1,1,1,2,inferred,predicted,11154100
17661653,Peak_10,369.9013241559299,424.163572473677,463.194178782613,592.924638262649,902.267433783378,model,predicted,11154100
17661653,Peak_2,116.181856430048,155.92487378143,184.34427426249297,261.170761991964,373.65717504609904,model,predicted,11154100
17661653,Peak_5,320.7716,375.0226,423.2112,493.3524,781.0109,model,predicted,11154100
17661653,DS_Dur_WS,140.479166666667,172.48125,206.645833333333,226.25,259.1625,model,predicted,11154100
17661653,DS_Mag_50,0,0.0252310157703036,0.11787754405969,0.289310055131766,0.420889634468668,model,predicted,11154100
17661653,DS_Mag_90,0.205384248348565,0.476829051933694,0.946352585089124,1.26119649384808,2.04837674143911,model,predicted,11154100
17661653,DS_Tim,198.93,219.25,235.5,254.833333333333,279.525,model,predicted,11154100
17661653,FA_Dur,2,2,3,5,6.5,obs,predicted,11154100
17661653,FA_Mag,1.02845695280059,1.84982569454272,3.27868892643691,5.30475741102305,10.4112194149829,model,predicted,11154100
17661653,FA_Tim,12.48,29.59375,39.1666666666667,47.0625,59.3075,model,predicted,11154100
17661653,Peak_Dur_10,1,1,2,2,3,obs,predicted,11154100
17661653,Peak_Fre_10,1,1,1,1,2,obs,predicted,11154100
17661653,SP_Dur,25.4425,36.20625,53.9166666666667,83.575,117.025,model,predicted,11154100
17661653,SP_Mag,6.6277543442164,19.0532774187509,39.7513942929687,74.5962123985545,115.574970302463,model,predicted,11154100
17661653,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted,11154100
17661653,SP_Tim,158.5,168.883333333333,177.5,184.28125,203.57,model,predicted,11154100
17661653,Wet_BFL_Dur,56.9583333333333,76.09375,91.75,110.475,145.833333333333,model,predicted,11154100
17661653,Wet_BFL_Mag_10,0.254434644630439,0.675421960152234,0.960496574204801,1.24825062653904,1.84151510024964,model,predicted,11154100
17661653,Wet_BFL_Mag_50,1.45128915926786,2.2992557422738,3.67430779706797,5.98716619732676,9.44960603341181,model,predicted,11154100
17661653,Wet_Tim,50.18,72.1666666666667,77.4375,92.1,101.5,model,predicted,11154100
17673639,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11154700
17673639,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11154700
17673639,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11154700
17673639,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11154700
17673639,Peak_10,86.1476483180159,94.2286762056175,121.484970635967,339.377010172845,607.4568200061769,model,predicted,11154700
17673639,Peak_2,22.7819589650204,26.914241211308997,28.9721599878998,84.3083488308909,179.87178310345797,model,predicted,11154700
17673639,Peak_5,47.914640000000006,56.5,67.59743,219.475,427.8918,model,predicted,11154700
17673639,DS_Dur_WS,122.97,151.11875,185.566666666666,222.725,256.890833333333,model,predicted,11154700
17673639,DS_Mag_50,0.0341124421502434,0.131681098870539,0.330380135591607,0.606803815142557,0.699752833438382,model,predicted,11154700
17673639,DS_Mag_90,0.109824828270838,0.341631587070506,0.644474030645622,1.06546455859995,1.424,model,predicted,11154700
17673639,DS_Tim,236.245,259.09375,289,310.6375,325.045833333333,model,predicted,11154700
17673639,FA_Dur,2,3,4,6,8,obs,predicted,11154700
17673639,FA_Mag,0.576724012361125,1.29555532373975,2.40794733776073,4.21479005331508,12.2229295748623,model,predicted,11154700
17673639,FA_Tim,13.2525,33.7375,44.35,58.8708333333334,65.8033333333333,model,predicted,11154700
17673639,Peak_Dur_10,1,1,1,2,4,obs,predicted,11154700
17673639,Peak_Fre_10,1,1,1,1,2,obs,predicted,11154700
17673639,SP_Dur,76.08,104.8,141,155.5,170.375,model,predicted,11154700
17673639,SP_Mag,4.03980989762742,7.44766659677728,13.0671658910927,23.5845627437057,54.1442255613149,model,predicted,11154700
17673639,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11154700
17673639,SP_Tim,150.393333333333,159,174.25,185.302083333333,206.3875,model,predicted,11154700
17673639,Wet_BFL_Dur,40.5,60.025,85.5,105.375,136.0125,model,predicted,11154700
17673639,Wet_BFL_Mag_10,0.13966395670474,0.379389322078188,0.670526561515346,0.960494456961982,1.47012150319566,model,predicted,11154700
17673639,Wet_BFL_Mag_50,0.632325772183041,1.21032170136273,2.12021310803311,3.73230735275255,6.99367380033705,model,predicted,11154700
17673639,Wet_Tim,59.2125,74.39375,86.7,99.525,109.9225,model,predicted,11154700
17665649,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11156500
17665649,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11156500
17665649,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11156500
17665649,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11156500
17665649,Peak_10,1640.6782899450598,2094.69355201588,2424.04818837643,2483.39876208842,3205.5730038151396,model,predicted,11156500
17665649,Peak_2,298.029056138041,336.66506014096,352.058105425081,394.763435104387,994.471555884745,model,predicted,11156500
17665649,Peak_5,950.3868,1312.342,2068.362,2155.677,2571.126,model,predicted,11156500
17665649,DS_Dur_WS,154.4,181.875,208.75,235.225,264.231666666666,model,predicted,11156500
17665649,DS_Mag_50,0,0.100000000000001,0.3,0.736747796141941,1.52861578794985,model,predicted,11156500
17665649,DS_Mag_90,0.163903895677729,1.01270978674182,1.99226978081827,3.85236158048485,7.87966360329234,model,predicted,11156500
17665649,DS_Tim,201.235,219,237,255.625,278.91,model,predicted,11156500
17665649,FA_Dur,2,3,4,6,9,obs,predicted,11156500
17665649,FA_Mag,2.98743611713121,5.86515488791709,14.9041690888384,34.4180746449742,108.309991538574,model,predicted,11156500
17665649,FA_Tim,11.9775,24.5,42.2,51.1666666666667,63,model,predicted,11156500
17665649,Peak_Dur_10,1,1,1,2,3,obs,predicted,11156500
17665649,Peak_Fre_10,1,1,1,1,2,obs,predicted,11156500
17665649,SP_Dur,20.83,32,49.5,71.6770833333333,104.35,model,predicted,11156500
17665649,SP_Mag,15.8665512167801,32.540736570355,104.564675605252,263.100054512055,651.226364082686,model,predicted,11156500
17665649,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11156500
17665649,SP_Tim,151.983333333334,162.5125,177.375,191.34375,217.629166666666,model,predicted,11156500
17665649,Wet_BFL_Dur,45.8458333333333,66.6916666666667,89.5,115.5,147.0275,model,predicted,11156500
17665649,Wet_BFL_Mag_10,0.239156762779484,1.13278650354005,2.91605262649213,5.19108434270006,10.0180432318148,model,predicted,11156500
17665649,Wet_BFL_Mag_50,3.33551508124419,6.85652932249354,11.2126103577564,24.0696706957029,40.9582692303823,model,predicted,11156500
17665649,Wet_Tim,56.2,75.3104166666666,84.1458333333333,96.2,110.5,model,predicted,11156500
17683402,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11159690
17683402,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11159690
17683402,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11159690
17683402,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11159690
17683402,Peak_10,409.332304557498,426.06654217095297,439.1603492863701,561.099213756211,712.651762974707,model,predicted,11159690
17683402,Peak_2,165.978315224989,198.978164337256,207.195991951195,243.237585881244,285.743256187144,model,predicted,11159690
17683402,Peak_5,340.0165,352.2,365.4258,435.756,594.1091,model,predicted,11159690
17683402,DS_Dur_WS,144.3125,167.625,182.854166666667,199.325,221.653333333333,model,predicted,11159690
17683402,DS_Mag_50,0.634011643524467,0.864557377657529,1.17666148260268,1.44372940653328,1.80077044151171,model,predicted,11159690
17683402,DS_Mag_90,1.42575699226003,1.84912793671989,2.3118234653257,2.99453343516636,4.01134555634845,model,predicted,11159690
17683402,DS_Tim,227.5,242.620833333334,252.275,276.397916666666,295.4625,model,predicted,11159690
17683402,FA_Dur,2,3,4,6,9,obs,predicted,11159690
17683402,FA_Mag,2.1650755509285,3.74795968955879,5.57690975934347,9.85204296103256,16.6959655416021,model,predicted,11159690
17683402,FA_Tim,16.7333333333333,27,30,35.5,43,model,predicted,11159690
17683402,Peak_Dur_10,1,1,1,2,3,obs,predicted,11159690
17683402,Peak_Fre_10,1,1,1,1,2,obs,predicted,11159690
17683402,SP_Dur,37.8925,46.2291666666667,53.9166666666667,77.78125,123.165833333333,model,predicted,11159690
17683402,SP_Mag,26.2384875018971,43.5104971006733,70.4155791400809,104.658560377869,158.004910061601,model,predicted,11159690
17683402,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11159690
17683402,SP_Tim,163,177.825,179,188.5,200.17,model,predicted,11159690
17683402,Wet_BFL_Dur,70.99,89.9541666666667,102.625,119,135.285,model,predicted,11159690
17683402,Wet_BFL_Mag_10,1.42688836734687,2.04502112647399,2.66033138218359,3.65334480457967,5.11513570911245,model,predicted,11159690
17683402,Wet_BFL_Mag_50,5.64642328174331,6.70019301682597,9.44728132100601,13.1004922607471,18.5978788437347,model,predicted,11159690
17683402,Wet_Tim,58.4833333333333,67.65,72,74.7333333333333,90.5125,model,predicted,11159690
17684378,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11160000
17684378,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11160000
17684378,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11160000
17684378,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11160000
17684378,Peak_10,1714.78051571199,2182.8987741559304,2347.448775598,2412.13264105597,2670.7408809819603,model,predicted,11160000
17684378,Peak_2,587.0474710554461,921.3914542697188,1033.25992344696,1076.37447361291,1149.61398244697,model,predicted,11160000
17684378,Peak_5,1452.231,1647.2520000000002,1750,1791.562,2233.388,model,predicted,11160000
17684378,DS_Dur_WS,164.18,174.3875,182.5,188.625,212.05,model,predicted,11160000
17684378,DS_Mag_50,2.43513884528924,2.88987357866979,3.05465005343895,3.62278114045484,5.27581183375739,model,predicted,11160000
17684378,DS_Mag_90,6.1942401451428,8.52613133731505,9.13028430838472,10.2220817707769,13.327274801323,model,predicted,11160000
17684378,DS_Tim,235.413333333333,246.76875,252.5,257.03125,267.763333333334,model,predicted,11160000
17684378,FA_Dur,2,3,4,6,9,obs,predicted,11160000
17684378,FA_Mag,11.5608721432189,20.4257547487187,22.9137171331369,34.3153550738449,59.0231890053539,model,predicted,11160000
17684378,FA_Tim,19.8458333333334,28,28.9,33,39.8716666666666,model,predicted,11160000
17684378,Peak_Dur_10,1,1,1,2,3,obs,predicted,11160000
17684378,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160000
17684378,SP_Dur,39.59,47.5375,50.3333333333333,54.25,76.5375,model,predicted,11160000
17684378,SP_Mag,142.980765050309,196.903093027704,221.845028937228,308.224070387153,537.992224790955,model,predicted,11160000
17684378,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11160000
17684378,SP_Tim,173.53,178.5,184.5,188,194.303333333334,model,predicted,11160000
17684378,Wet_BFL_Dur,83.82,94.5,111.95,116.4,125.406666666666,model,predicted,11160000
17684378,Wet_BFL_Mag_10,7.12767846524691,9.59395410534953,10.151571404683,11.6601081621485,17.9749428359971,model,predicted,11160000
17684378,Wet_BFL_Mag_50,24.9317808270211,30.7635673378687,33.6793340764166,38.4988994188994,60.5937639682265,model,predicted,11160000
17684378,Wet_Tim,61.9,70.5395833333334,71,73.1,83.2975,model,predicted,11160000
17682178,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11160020
17682178,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11160020
17682178,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11160020
17682178,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11160020
17682178,Peak_10,367.741918783095,403.182847583233,415.420618634478,474.951288388656,650.588769965739,model,predicted,11160020
17682178,Peak_2,59.5892188847914,59.99999999999989,73.1800389816977,188.458894514782,241.655816004047,model,predicted,11160020
17682178,Peak_5,265.5387,272.5746,279.9077,334.7322,521.239,model,predicted,11160020
17682178,DS_Dur_WS,140.5,163.61875,182.616666666667,194.3,220.373333333334,model,predicted,11160020
17682178,DS_Mag_50,0.509194050867741,0.627158791670812,0.816585314515387,1.02081795128533,1.22531342195438,model,predicted,11160020
17682178,DS_Mag_90,1.02306158293779,1.36361750401983,1.94436875544507,2.45948865348387,3.30708811841521,model,predicted,11160020
17682178,DS_Tim,232.870833333334,249.03125,260.395833333333,276.15,287.123333333333,model,predicted,11160020
17682178,FA_Dur,2,3,4,6,9,obs,predicted,11160020
17682178,FA_Mag,1.69715149264697,2.62481397864651,4.05731226665325,6.34023227904799,10.8645014616121,model,predicted,11160020
17682178,FA_Tim,13.525,27,31.5,39.5,49.7866666666667,model,predicted,11160020
17682178,Peak_Dur_10,1,1,1,2,3,obs,predicted,11160020
17682178,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160020
17682178,SP_Dur,41.295,53,68.5,87.63125,124.2,model,predicted,11160020
17682178,SP_Mag,15.3711399438916,25.7601804175574,42.2712963059984,73.6521660681802,135.373092831167,model,predicted,11160020
17682178,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11160020
17682178,SP_Tim,167.825,177.725,181.5625,188.25,200.6,model,predicted,11160020
17682178,Wet_BFL_Dur,65.7216666666666,84.3125,95.3333333333333,115.270833333333,136.685,model,predicted,11160020
17682178,Wet_BFL_Mag_10,1.09262831826414,1.48586503507481,2.23794132621661,3.31694309817894,4.14558337916077,model,predicted,11160020
17682178,Wet_BFL_Mag_50,3.76326261494939,5.0513988735038,7.32673581958119,9.2028049913791,14.9365293555112,model,predicted,11160020
17682178,Wet_Tim,58.8708333333334,69.7375,81.5,85.5125,94.375,model,predicted,11160020
17682322,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11160070
17682322,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11160070
17682322,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11160070
17682322,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11160070
17682322,Peak_10,601.370393103302,763.988899223665,903.06032866841,956.634942239375,1051.48755607968,model,predicted,11160070
17682322,Peak_2,225.35707781038101,313.732009548409,451.437373180478,464.49999999999903,492.555591475272,model,predicted,11160070
17682322,Peak_5,465.0407,696.913,803.3596,824.0956,887.1316,model,predicted,11160070
17682322,DS_Dur_WS,141.65,168,184.5,200.5,222.7625,model,predicted,11160070
17682322,DS_Mag_50,0.893567285418649,1.3078889297227,1.67322585810612,2.02677334171251,2.36756196278384,model,predicted,11160070
17682322,DS_Mag_90,2.12839135963435,2.91210425334415,3.66088739105701,4.50927610052095,6.8,model,predicted,11160070
17682322,DS_Tim,227.8975,245.075,251.75,264.5,283.115,model,predicted,11160070
17682322,FA_Dur,2,3,4,6,9,obs,predicted,11160070
17682322,FA_Mag,3.19436220207156,5.39757170789013,8.65691316206657,12.6156252383375,19.1792892012715,model,predicted,11160070
17682322,FA_Tim,15,25,30,34.2625,41.265,model,predicted,11160070
17682322,Peak_Dur_10,1,1,1,2,3,obs,predicted,11160070
17682322,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160070
17682322,SP_Dur,38.225,46.6916666666666,55.8,70.60625,98,model,predicted,11160070
17682322,SP_Mag,27.1673080494126,52.3515646599982,90.9668077840219,145.554597263277,244.510298000754,model,predicted,11160070
17682322,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11160070
17682322,SP_Tim,169.745,177.4,179.95,191,204.155,model,predicted,11160070
17682322,Wet_BFL_Dur,68.8,90.05,106.2,122.325,141.303333333334,model,predicted,11160070
17682322,Wet_BFL_Mag_10,2.14454455005108,2.99885911857781,4.51657209853219,6.46295777659199,8.19979344215731,model,predicted,11160070
17682322,Wet_BFL_Mag_50,7.74173124906265,10.219537028815,14.4126215020545,20.2264408635555,28.5840996918774,model,predicted,11160070
17682322,Wet_Tim,55.15,65.625,71.0416666666667,77.3125,91.45,model,predicted,11160070
17682394,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11160300
17682394,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11160300
17682394,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11160300
17682394,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11160300
17682394,Peak_10,578.564978303044,714.0494531216749,977.831084175496,1060,1075.3943297577198,model,predicted,11160300
17682394,Peak_2,147.918139122418,279.088497349647,299.50000000000097,307.305083291912,330.973194745659,model,predicted,11160300
17682394,Peak_5,430.5541,601.9694,768.0469,794.456,816.4952,model,predicted,11160300
17682394,DS_Dur_WS,150.44,167.075,183.525,192.925,220.6625,model,predicted,11160300
17682394,DS_Mag_50,0.665185392252029,0.8660679027975,0.929918854862816,1.25788839933013,1.53717418003397,model,predicted,11160300
17682394,DS_Mag_90,1.68746653942883,2.1633827231627,2.61119332057349,3.42707852855511,4.74658113984662,model,predicted,11160300
17682394,DS_Tim,231.945833333333,244.325,255.85,269.175,279,model,predicted,11160300
17682394,FA_Dur,2,3,4,6,9,obs,predicted,11160300
17682394,FA_Mag,2.45449188279034,4.02918941336338,6.00126794508937,9.65882124897178,15.403786470033,model,predicted,11160300
17682394,FA_Tim,17.68,27.5,31.5,34.5,40.25,model,predicted,11160300
17682394,Peak_Dur_10,1,1,1,2,3,obs,predicted,11160300
17682394,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160300
17682394,SP_Dur,36.8775,47.5625,61.25,74.05,102.813333333334,model,predicted,11160300
17682394,SP_Mag,33.5765448728383,61.2480522108672,100.112687053339,121.763127737551,217.149100394327,model,predicted,11160300
17682394,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11160300
17682394,SP_Tim,168.5,177.15,179,185,197,model,predicted,11160300
17682394,Wet_BFL_Dur,74.0333333333334,89.75,100.766666666667,115,130.75,model,predicted,11160300
17682394,Wet_BFL_Mag_10,1.7196107211057,2.47311867278227,2.96290590559346,4.45781489182867,6.19512356228137,model,predicted,11160300
17682394,Wet_BFL_Mag_50,6.65657445120811,8.08952844793605,10.6517306319384,14.4285509137598,21.6731761516727,model,predicted,11160300
17682394,Wet_Tim,61.59,67.96875,72,76.6,80.4025,model,predicted,11160300
17682474,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11160500
17682474,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11160500
17682474,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11160500
17682474,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11160500
17682474,Peak_10,5593.002862226271,6410.518324832471,6735.266986678371,7791.170393722859,9881.65391548532,model,predicted,11160500
17682474,Peak_2,2374.7088237498,2823.7512476058196,2933.07984219818,3011.56324798129,3842.31668501842,model,predicted,11160500
17682474,Peak_5,4437.9529999999995,5498.911999999999,5706.821,6509.355,7492.291,model,predicted,11160500
17682474,DS_Dur_WS,162.0725,181.31875,186,190.96875,210.216666666666,model,predicted,11160500
17682474,DS_Mag_50,15.227984262105,19.0192121250916,20.25,21.0610060064547,23.6500806158951,model,predicted,11160500
17682474,DS_Mag_90,25.082909125660095,32.8515472342064,35.55,36.9068372299845,47.2409971145031,model,predicted,11160500
17682474,DS_Tim,237.083333333333,247.5,254.6,257.10625,273.7,model,predicted,11160500
17682474,FA_Dur,2,3,4,6,9,obs,predicted,11160500
17682474,FA_Mag,42.3481572582193,61.5367274723011,84.9997728015412,110.980453202382,152.802025373785,model,predicted,11160500
17682474,FA_Tim,19.0833333333333,27.5,28.5,32.3333333333333,37.5,model,predicted,11160500
17682474,Peak_Dur_10,1,1,1,2,3,obs,predicted,11160500
17682474,Peak_Fre_10,1,1,1,1,2,obs,predicted,11160500
17682474,SP_Dur,43.3625,49.9,54.4791666666667,59,78.82,model,predicted,11160500
17682474,SP_Mag,371.908428498659,477.01363403322,504.935468602055,801.377253412993,1454.89101310825,model,predicted,11160500
17682474,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11160500
17682474,SP_Tim,174.1,178.25,181.708333333333,187,194.953333333333,model,predicted,11160500
17682474,Wet_BFL_Dur,87.6675,104.5,111.666666666667,115.525,128.97,model,predicted,11160500
17682474,Wet_BFL_Mag_10,25.4154228959377,34.0722562039962,38.0625516638173,46.6350616155279,67.1257522361275,model,predicted,11160500
17682474,Wet_BFL_Mag_50,83.548674578853,107.458301797187,113.75,143.99336073885,203.748448705759,model,predicted,11160500
17682474,Wet_Tim,61.8433333333333,70.875,72.5,73.125,81.725,model,predicted,11160500
17688105,Peak_Dur_2,1,1,3,6,10,inferred,predicted,11162500
17688105,Peak_Dur_5,1,1,1,2,4,inferred,predicted,11162500
17688105,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11162500
17688105,Peak_Fre_5,1,1,1,2,2,inferred,predicted,11162500
17688105,Peak_10,1879.78659846885,2317.8084446918697,2488,2527.06375647726,2705.2739021767497,model,predicted,11162500
17688105,Peak_2,639.187783661119,957.464504083913,1066.28129492836,1113.4456557581,1225.64757641248,model,predicted,11162500
17688105,Peak_5,1592.5320000000002,1719.846,1882,1930.292,2146.077,model,predicted,11162500
17688105,DS_Dur_WS,167.705,188.23125,193,195.75,213.535,model,predicted,11162500
17688105,DS_Mag_50,2.30205764607066,3.09033245164575,3.23227882706703,3.50723017139271,4.15387905154148,model,predicted,11162500
17688105,DS_Mag_90,6.03406321912292,7.68374074001048,8.40531766597272,9.38683647135151,12.8534636308224,model,predicted,11162500
17688105,DS_Tim,232.9975,242.75,247.45,250.266666666666,264.484166666667,model,predicted,11162500
17688105,FA_Dur,2,3,4,6,9,obs,predicted,11162500
17688105,FA_Mag,9.7520773593782,14.4669504604135,15.979543771519,21.0003359127774,34.8232369587132,model,predicted,11162500
17688105,FA_Tim,21.49,28.5,30.5,35.525,42.705,model,predicted,11162500
17688105,Peak_Dur_10,1,1,1,2,3,obs,predicted,11162500
17688105,Peak_Fre_10,1,1,1,1,2,obs,predicted,11162500
17688105,SP_Dur,41.18,47.5416666666667,50.1125,55.25625,74.5725,model,predicted,11162500
17688105,SP_Mag,118.051969526165,218.322010811106,240.5,280.988471296453,456.190102190246,model,predicted,11162500
17688105,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted,11162500
17688105,SP_Tim,172.5,178,178.5,182.38125,194.66,model,predicted,11162500
17688105,Wet_BFL_Dur,80.3,89.75,93.125,103.6,124.32,model,predicted,11162500
17688105,Wet_BFL_Mag_10,6.42429879227321,8.24964002179409,8.74934879133479,11.4968247118255,14.5254050249715,model,predicted,11162500
